0,49967;0,89600
0,46693;0,88250
0,40438;0,77350
0,35136;0,62400
0,27948;0,44850
0,19577;0,24700
0,10001;0,09900
0,07811;0,08450
0,07507;0,09050
0,08019;0,10050
0,06747;0,07500
0,06497;0,07800
0,05981;0,06900
0,05995;0,07250
0,05350;0,05700
0,04641;0,05250
0,05540;0,06200
0,06615;0,08050
0,06219;0,07000
0,05141;0,06000
0,05434;0,06900
0,05105;0,06100
0,04846;0,05500
0,04030;0,04650
0,05645;0,07050
0,05344;0,06300
0,05361;0,06300
0,04935;0,05950
0,05045;0,05900
0,04649;0,05750
0,04689;0,05450
0,05134;0,06450
0,04043;0,04450
0,04387;0,05250
0,05055;0,06050
0,04581;0,05200
0,04698;0,05500
0,04232;0,05350
0,04473;0,05300
0,04102;0,04750
0,03693;0,04400
0,04364;0,05050
0,05275;0,06650
0,05273;0,06050
0,03917;0,04600
0,04434;0,05450
0,04054;0,04750
0,04233;0,04900
0,03424;0,03850
0,04884;0,05650
0,04365;0,05200
0,04571;0,05300
0,04303;0,05250
0,04470;0,05250
0,04121;0,05000
0,04190;0,05150
0,04554;0,05250
0,03517;0,03850
0,03813;0,04600
0,04391;0,05350
0,04070;0,04600
0,04349;0,04950
0,03708;0,04650
0,04100;0,04750
0,03795;0,04250
0,03275;0,03750
0,03951;0,04500
0,04829;0,06000
0,04896;0,05750
0,03311;0,03700
0,04012;0,04900
0,03585;0,04000
0,03902;0,04950
0,03120;0,03450
0,04462;0,05000
0,03950;0,04550
0,04199;0,04700
0,03928;0,04900
0,04140;0,04700
0,03717;0,04500
0,03908;0,04850
0,04219;0,04950
0,03217;0,03450
0,03423;0,04000
0,03984;0,04900
0,03693;0,04150
0,04057;0,04750
0,03317;0,04150
0,03857;0,04600
0,03625;0,03950
0,03066;0,03400
0,03701;0,04500
0,04523;0,05300
0,04616;0,05350
0,02969;0,03350
0,03737;0,04650
0,03336;0,03700
0,03687;0,04500
0,02960;0,03200
0,04206;0,04750
0,03698;0,04200
0,03931;0,04300
0,03750;0,04500
0,03986;0,04550
0,03417;0,03850
0,03779;0,04600
0,04037;0,04550
0,03057;0,03300
0,03208;0,03600
0,03750;0,04750
0,03489;0,04050
0,03928;0,04600
0,03092;0,03900
0,03696;0,04150
0,03534;0,03650
0,02939;0,03350
0,03563;0,04250
0,04390;0,05300
0,04428;0,05050
