0,45184;0,89600
0,44998;0,88250
0,45003;0,89400
0,44990;0,88800
0,44988;0,88200
0,44990;0,88100
0,45007;0,89400
0,44990;0,89150
0,44988;0,88150
0,44974;0,88200
0,44997;0,88800
0,44998;0,88800
0,44969;0,87850
0,44996;0,88900
0,44982;0,88550
0,44990;0,88500
0,44965;0,87850
0,44977;0,88250
0,44985;0,88900
0,44986;0,88800
0,44974;0,88950
0,44978;0,88250
0,44969;0,88650
0,44977;0,88800
0,44982;0,89000
0,44996;0,89600
0,44969;0,88250
0,44987;0,89400
0,44972;0,88800
0,44968;0,88200
0,44971;0,88100
0,44993;0,89400
0,44973;0,89150
0,44968;0,88150
0,44952;0,88200
0,44979;0,88800
0,44976;0,88800
0,44947;0,87850
0,44976;0,88900
0,44958;0,88550
0,44967;0,88500
0,44941;0,87850
0,44953;0,88250
0,44963;0,88900
0,44962;0,88800
0,44948;0,88950
0,44948;0,88250
0,44941;0,88650
0,44945;0,88800
0,44953;0,89000
0,44965;0,89600
0,44927;0,88250
0,44949;0,89400
0,44926;0,88800
0,44913;0,88200
0,44912;0,88100
0,44947;0,89400
0,44911;0,89150
0,44890;0,88150
0,44864;0,88200
0,44890;0,88800
0,44861;0,88800
0,44809;0,87850
0,44842;0,88900
0,44775;0,88550
0,44741;0,88500
0,44648;0,87850
0,44602;0,88250
0,44541;0,88900
0,44338;0,88800
0,44159;0,88950
0,43919;0,88250
0,43711;0,88650
0,43468;0,88800
0,43369;0,89000
0,43185;0,89600
0,42654;0,79750
0,42845;0,80100
0,42432;0,80100
0,42199;0,77400
0,41855;0,77800
0,42180;0,80350
0,41886;0,78950
0,41593;0,78450
0,41504;0,78600
0,41476;0,77700
0,41287;0,78750
0,41093;0,78600
0,41303;0,78800
0,41071;0,78000
0,40895;0,76550
0,40776;0,78300
0,41032;0,77300
0,41005;0,78150
0,40904;0,77550
0,40874;0,77550
0,40693;0,76650
0,40712;0,77300
0,40709;0,78500
0,40855;0,78650
0,40967;0,77950
0,40436;0,76700
0,40956;0,78250
0,40667;0,77850
0,40415;0,75500
0,40290;0,76250
0,40893;0,78850
0,40605;0,77700
0,40432;0,77350
0,40383;0,77400
0,40495;0,76250
0,40334;0,77650
0,40244;0,77750
0,40436;0,77850
0,40323;0,77050
0,40163;0,75800
0,40026;0,76950
0,40335;0,76650
0,40362;0,76900
0,40374;0,76200
