0,05607
0,05407
0,04981
0,05032
0,05564
0,04289
0,04302
0,05151
0,04359
0,04863
0,04554
0,04630
0,04321
0,03500
0,04869
0,05567
0,05140
0,04100
0,04658
0,04469
0,04309
0,03400
0,04852
0,04975
0,05030
0,04748
0,04835
0,04463
0,04640
0,05160
0,03952
0,03870
0,04809
0,04107
0,04580
0,04287
0,04319
0,04048
0,03242
0,04638
0,05279
0,04799
0,03842
0,04355
0,04258
0,04160
0,03142
0,04564
0,04662
0,04777
0,04439
0,04585
0,04182
0,04460
0,04930
0,03724
0,03548
0,04559
0,03927
0,04365
0,04026
0,04064
0,03851
0,03011
0,04436
0,05048
0,04591
0,03668
0,04091
0,04061
0,04006
0,02931
0,04352
0,04331
0,04484
0,04183
0,04435
0,03981
0,04314
0,04741
0,03580
0,03338
0,04357
0,03757
0,04151
0,03838
0,03878
0,03695
0,02830
0,04187
0,04884
0,04432
0,03354
0,03957
0,03922
0,03875
0,02777
0,04232
0,04109
0,04529
0,04169
0,04504
0,04256
0,04175
0,04745
0,03576
0,03290
0,04417
0,03757
0,04150
0,03728
0,03990
0,03839
0,02973
0,04208
0,04923
0,04426
0,03601
0,03777
0,03949
0,03783
0,02654
0,04316
0,04262
0,04154
0,03880
0,04389
0,04025
0,04064
0,04685
0,03240
0,02799
0,04144
0,03604
0,03794
0,03806
0,03944
