0,91250
0,90250
0,90000
0,90000
0,90650
0,89950
0,89850
0,88400
0,90850
0,89800
0,89650
0,90150
0,89200
0,90400
0,90300
0,90700
0,90550
0,91050
0,90000
0,89500
0,89850
0,89500
0,90200
0,89550
0,90100
0,89550
0,90250
0,90000
0,90000
0,90650
0,89950
0,89850
0,88400
0,90850
0,89800
0,89650
0,90150
0,89200
0,90400
0,90300
0,90700
0,90550
0,91050
0,90000
0,89500
0,89850
0,89500
0,90200
0,89550
0,90100
0,89550
0,90250
0,90000
0,90000
0,90650
0,89950
0,89850
0,88350
0,90850
0,89750
0,89600
0,90050
0,89150
0,90150
0,90050
0,90700
0,90300
0,90800
0,89600
0,88550
0,89100
0,88750
0,89300
0,87950
0,89000
0,88300
0,88800
0,88000
0,88450
0,88850
0,88100
0,87550
0,85650
0,89150
0,88200
0,86950
0,88500
0,87500
0,87400
0,87550
0,88600
0,88350
0,88100
0,87000
0,85400
0,86400
0,87100
0,87250
0,86700
0,86550
0,85850
0,87450
0,86850
0,87250
0,86250
0,87050
0,86950
0,84850
0,87250
0,86500
0,85600
0,87200
0,86550
0,84950
0,87200
0,87950
0,87500
0,86700
0,86800
0,84200
0,85850
0,86800
0,86350
0,85850
0,86350
0,85400
0,86750
0,86050
0,86500
0,86100
0,87800
0,86500
0,85100
0,87300
0,86250
0,84950
0,86750
0,86800
0,85350
0,86800
0,87200
0,87450
0,86150
0,86650
0,84500
0,85100
0,86950
0,86450
0,85800
0,85650
0,85200
0,87000
0,85700
0,86350
0,85750
0,86850
0,86250
0,84900
0,87050
0,86350
0,84800
0,86400
0,86900
0,84850
0,86550
0,86800
0,87150
0,86100
0,86600
0,84450
0,85300
0,87150
0,86300
0,85900
0,86050
0,85250
0,86850
0,85550
0,86200
0,85700
0,86800
0,86200
0,84900
0,87150
0,86300
0,84750
0,86250
0,87150
0,84850
0,86400
0,86950
0,87000
0,86050
0,86500
0,84400
0,85150
0,87200
0,86300
0,85900
0,86050
0,85350
0,86800
0,85450
0,86250
0,85700
0,86950
0,86200
0,85000
0,87050
0,86250
0,84650
0,86200
0,87100
0,84950
0,86550
0,87050
0,87050
0,86250
0,86150
0,84500
0,84750
0,87000
0,86550
0,86000
0,85850
0,85200
0,86800
0,85500
0,86200
0,86050
0,87150
0,85950
0,84600
0,87050
0,86250
0,84900
0,86650
0,86850
0,85200
0,86700
0,87250
0,87450
0,86100
0,86450
0,84350
0,85100
0,86550
0,86500
0,85800
0,86150
0,85300
0,86800
