0,89600
0,88250
0,89400
0,88800
0,88200
0,88100
0,89400
0,89150
0,88150
0,88200
0,88800
0,88800
0,87850
0,88900
0,88550
0,78000
0,79050
0,77700
0,78350
0,77700
0,77400
0,76300
0,76750
0,77650
0,76800
0,76250
0,72850
0,72300
0,69350
0,64500
0,64650
0,63950
0,61450
0,60950
0,60550
0,58650
0,55450
0,53400
0,53450
0,52200
0,51550
0,52200
0,52000
0,51050
0,52550
0,48700
0,49100
0,46750
0,46850
0,45750
0,43150
0,38000
0,34250
0,33950
0,31600
0,30750
0,30100
0,26750
0,26200
0,27200
0,25150
0,24850
0,23150
0,22200
0,21650
0,20200
0,24500
0,23650
0,22950
0,22100
0,21850
0,20550
0,20500
0,18750
0,20900
0,19200
0,20450
0,21150
0,21300
0,19500
0,20650
0,19750
0,19100
0,18550
0,20900
0,17600
0,17000
0,15050
0,14000
0,12200
0,11550
0,14500
0,14300
0,13300
0,12600
0,12900
0,12250
0,10900
0,09900
0,12400
0,12400
0,13300
0,12250
0,13100
0,12000
0,12750
0,12100
0,11250
0,10800
0,13500
0,11650
0,11700
0,11800
0,11700
0,10100
0,09100
0,12100
0,13150
0,11750
0,10950
0,12000
0,11200
0,09350
0,08600
0,11150
0,10900
0,11950
0,11000
0,11700
0,10550
0,11250
0,10800
0,10000
0,09350
0,12000
0,09900
0,10650
0,10700
0,10700
0,09750
0,07900
0,11050
0,12150
0,10200
0,09900
0,10650
0,10300
0,08450
0,07800
0,10000
0,10600
0,10750
0,10450
0,10900
0,09600
0,10050
0,10050
0,09600
0,08700
0,11600
0,09300
0,09950
0,10200
0,09750
0,09350
0,07350
0,10500
0,11700
0,09850
0,09900
0,10050
0,09950
0,08100
0,07300
0,09650
0,10450
0,10400
0,10050
0,10400
0,09000
0,09650
0,09600
0,09100
0,08400
0,10800
0,08650
0,09700
0,09650
0,09400
0,08900
0,07100
0,10100
0,11200
0,09850
0,09250
0,09700
0,09600
0,07800
0,06950
0,09200
0,10500
0,09950
0,09500
0,10150
0,08450
0,09000
0,09350
0,08900
0,07750
0,10500
0,08050
0,09100
0,09300
0,08900
0,08500
0,06550
0,09700
0,10300
0,09550
0,08900
0,09550
0,08950
0,07350
0,06800
0,08850
0,10150
0,09350
0,09050
0,09700
0,08300
0,08450
0,08900
0,08550
0,07400
0,10250
0,07600
0,08900
0,08950
0,08200
0,08300
0,06300
0,09350
0,09800
0,09250
0,08850
0,09050
0,08750
0,06950
0,06750
