0,45030
0,44983
0,44996
0,44984
0,44980
0,44985
0,45001
0,44985
0,44984
0,44971
0,44994
0,44995
0,44970
0,44995
0,44979
0,44985
0,44951
0,44951
0,44944
0,44928
0,44894
0,44865
0,44825
0,44804
0,44777
0,44767
0,44658
0,44686
0,44597
0,44524
0,44467
0,44523
0,44428
0,44319
0,44263
0,44264
0,44199
0,44059
0,44105
0,44008
0,43928
0,43787
0,43830
0,43806
0,43766
0,43702
0,43562
0,43536
0,43507
0,43512
0,43535
0,43235
0,43427
0,43236
0,43072
0,42991
0,43250
0,43069
0,42880
0,42827
0,42888
0,42787
0,42607
0,42685
0,42571
0,42446
0,42249
0,42379
0,42355
0,42353
0,42275
0,42074
0,42069
0,42048
0,42108
0,42158
0,41718
0,42022
0,41773
0,41527
0,41445
0,41863
0,41610
0,41390
0,41314
0,41403
0,41276
0,41080
0,41237
0,41109
0,40971
0,40768
0,41012
0,40995
0,41054
0,40980
0,40774
0,40781
0,40778
0,40901
0,40990
0,40523
0,40919
0,40662
0,40409
0,40359
0,40850
0,40568
0,40379
0,40313
0,40445
0,40300
0,40113
0,40300
0,40155
0,40025
0,39839
0,40126
0,40098
0,40185
0,40094
0,39905
0,39910
0,39901
0,40064
0,40167
0,39682
0,40112
0,39840
0,39582
0,39546
0,40051
0,39747
0,39580
0,39514
0,39626
0,39456
0,39291
0,39475
0,39306
0,39182
0,39022
0,39301
0,39254
0,39325
0,39178
0,39011
0,38981
0,38945
0,39129
0,39214
0,38712
0,39150
0,38844
0,38553
0,38512
0,39013
0,38677
0,38533
0,38484
0,38557
0,38378
0,38217
0,38371
0,38166
0,38038
0,37956
0,38201
0,38131
0,38159
0,37948
0,37827
0,37750
0,37694
0,37903
0,37987
0,37479
0,37930
0,37591
0,37269
0,37224
0,37752
0,37371
0,37264
0,37238
0,37243
0,37084
0,36920
0,37059
0,36823
0,36702
0,36735
0,36941
0,36863
0,36845
0,36572
0,36500
0,36396
0,36317
0,36573
0,36663
0,36156
0,36625
0,36267
0,35929
0,35891
0,36453
0,36026
0,35971
0,35978
0,35910
0,35782
0,35588
0,35712
0,35435
0,35316
0,35445
0,35611
0,35516
0,35449
0,35101
0,35063
0,34915
0,34819
0,35096
0,35200
0,34677
0,35140
0,34760
0,34410
0,34375
0,34945
0,34451
0,34453
0,34483
0,34364
0,34284
0,33997
0,34127
0,33827
0,33714
0,33939
0,34079
0,33960
0,33859
0,33448
0,33477
0,33251
0,33170
