0,04832
0,04310
0,03893
0,03863
0,04476
0,03265
0,03238
0,04298
0,02954
0,03412
0,02772
0,02918
0,02965
0,02542
0,02907
0,03565
0,03293
0,02501
0,02884
0,02523
0,02474
0,01899
0,02661
0,02653
0,02830
0,02527
0,02795
0,02197
0,02545
0,02781
0,02155
0,02701
0,03172
0,02330
0,02814
0,02611
0,02409
0,02574
0,02113
0,02587
0,02625
0,02764
0,02212
0,02244
0,02398
0,01941
0,01495
0,02068
0,02157
0,02361
0,01943
0,02535
0,02125
0,02032
0,02759
0,01801
0,02428
0,02477
0,02147
0,02508
0,01921
0,02316
0,02061
0,01878
0,02119
0,02329
0,02296
0,01972
0,01913
0,02093
0,01725
0,01286
0,01821
0,01877
0,02043
0,01755
0,02299
0,01922
0,02039
0,02573
0,01763
0,02355
0,02535
0,01941
0,02289
0,01615
0,02051
0,02047
0,01777
0,02126
0,02062
0,02247
0,01528
0,01796
0,01884
0,01775
0,01013
0,01734
0,01581
0,01778
0,01752
0,02089
0,01765
0,01803
0,02472
0,01619
0,02007
0,02305
0,01862
0,02099
0,01859
0,01987
0,02168
0,01782
0,01996
0,02375
0,02110
0,01361
0,01836
0,01893
0,01591
0,01121
0,01789
0,01674
0,01763
0,01434
0,02392
0,02020
0,01932
0,02458
0,01520
0,02026
0,02025
0,01485
0,02206
0,01616
0,01731
0,01783
0,01847
0,01942
0,01907
0,02312
0,01347
0,01710
0,01722
0,01503
0,01065
0,01596
0,01498
0,01687
0,01384
0,02163
0,01780
0,01903
0,02295
0,01449
0,02124
0,02158
0,01560
0,02284
0,01606
0,01803
0,01567
0,01571
0,01916
0,02246
