0,47754;0,89350
0,45944;0,84900
0,47066;0,80950
0,45202;0,82450
0,44837;0,81400
0,50863;0,91100
0,49452;0,90500
0,49381;0,89850
0,49407;0,90050
0,49433;0,90300
0,49399;0,90050
0,49456;0,90600
0,49383;0,90000
0,49549;0,91450
0,49301;0,89600
0,49366;0,90050
0,49347;0,89850
0,49399;0,90100
0,49396;0,90250
0,49468;0,90850
0,49470;0,90750
0,49371;0,89800
0,49490;0,90950
0,49540;0,91200
0,49381;0,90350
0,49270;0,89200
0,49264;0,89300
0,49296;0,89800
0,49385;0,90450
0,49434;0,90650
0,49482;0,91100
0,49398;0,90500
0,49287;0,89850
0,49328;0,90050
0,49363;0,90300
0,49354;0,90050
0,49344;0,90600
0,49247;0,90000
0,49490;0,91450
0,49144;0,89600
0,49201;0,90050
0,49203;0,89850
0,49215;0,90100
0,49179;0,90250
0,49222;0,90850
0,49253;0,90750
0,49021;0,89800
0,49174;0,90950
0,49078;0,91200
0,48819;0,90350
0,48653;0,89200
0,48220;0,89300
0,48255;0,89800
0,47734;0,90450
0,47464;0,90650
0,47595;0,91100
0,47185;0,90500
0,46747;0,89850
0,46373;0,90050
0,46803;0,90300
0,46391;0,90050
0,46738;0,90600
0,46326;0,90000
0,46674;0,91450
0,46060;0,89600
0,46157;0,90050
0,45900;0,89850
0,45989;0,90100
0,46384;0,90250
0,46754;0,90850
0,46456;0,90750
0,45787;0,89800
0,46521;0,90950
0,46305;0,91200
0,46045;0,90350
0,45524;0,89200
0,45676;0,89300
0,45911;0,89800
0,46217;0,90450
0,46508;0,90650
0,46762;0,91100
0,46241;0,90500
0,45942;0,89850
0,46047;0,90050
0,45975;0,90300
0,45860;0,90050
0,46228;0,90600
0,46003;0,90000
0,46423;0,91450
0,45714;0,89600
0,46026;0,90050
0,45691;0,89850
0,45803;0,90100
0,46001;0,90250
0,46651;0,90850
0,46006;0,90750
0,45725;0,89800
0,46312;0,90950
0,46555;0,91200
