0,08423;0,10350
0,08317;0,10250
0,07684;0,09400
0,06978;0,08700
0,06763;0,08750
0,05946;0,07200
0,06069;0,07700
0,06614;0,08300
0,05726;0,06800
0,05051;0,05950
0,06721;0,08250
0,05150;0,05950
0,05770;0,07100
0,05105;0,06500
0,05620;0,07000
0,05441;0,06250
0,04320;0,05250
0,05487;0,06800
0,05792;0,07200
0,05790;0,06850
0,04902;0,06150
0,05683;0,06750
0,05240;0,06150
0,04259;0,05050
0,03597;0,04250
0,04815;0,05800
0,04906;0,06050
0,04890;0,06100
0,04374;0,05200
0,04990;0,06350
0,04202;0,04800
0,04541;0,05400
0,05201;0,06250
0,04076;0,04850
0,03910;0,04300
0,05365;0,06700
0,04368;0,05300
0,04625;0,05350
0,04570;0,05850
0,04512;0,05550
0,04783;0,05500
0,03409;0,03900
0,04687;0,05900
0,05176;0,06750
0,04975;0,06000
0,04086;0,05050
0,04915;0,06050
0,04905;0,05750
0,04031;0,05000
0,03480;0,04150
0,04192;0,05100
0,04273;0,05600
0,04276;0,05150
0,04161;0,05250
0,04668;0,05750
0,03841;0,04450
0,04775;0,05600
0,04984;0,06000
0,04124;0,04750
0,03716;0,04200
0,05239;0,06350
0,04001;0,04950
0,04494;0,05350
0,04732;0,06250
0,04599;0,05850
0,04348;0,05250
0,03805;0,04450
0,04686;0,05650
0,05061;0,06050
0,04623;0,05650
0,03805;0,04650
0,04548;0,05750
0,04407;0,05050
0,04134;0,04800
0,03230;0,03850
0,03974;0,04700
0,04266;0,05350
0,03967;0,04750
0,04317;0,05150
0,04786;0,06050
0,03648;0,03900
0,04924;0,06000
0,05056;0,05950
0,04311;0,05050
0,03791;0,04450
0,05284;0,06200
0,03998;0,04900
0,04456;0,05300
0,04454;0,05450
0,04328;0,05000
0,04260;0,05200
0,03593;0,04050
0,04592;0,05550
0,04629;0,05800
0,04596;0,05400
0,03600;0,03900
0,04261;0,05250
0,04258;0,05050
0,03800;0,04350
