0,08835;0,10250
0,08337;0,09100
0,07868;0,09100
0,07988;0,08600
0,09558;0,11450
0,08058;0,09600
0,09227;0,10350
0,08271;0,09250
0,07187;0,08400
0,07048;0,08250
0,08617;0,10200
0,07654;0,08500
0,06604;0,07600
0,06452;0,07450
0,08029;0,09050
0,06747;0,07050
0,07510;0,07950
0,06288;0,07000
0,06963;0,07800
0,05932;0,06650
0,05005;0,05750
0,06206;0,07450
0,06751;0,07650
0,06867;0,07700
0,07088;0,08350
0,06231;0,07300
0,06200;0,07000
0,06318;0,07350
0,04691;0,04900
0,05718;0,06450
0,06740;0,08400
0,06964;0,07700
0,06431;0,07150
0,06325;0,07200
0,06205;0,06750
0,05748;0,06550
0,06750;0,07650
0,05803;0,06750
0,05799;0,06650
0,06534;0,07750
0,05756;0,06500
0,06103;0,07050
0,06447;0,07450
0,05744;0,06850
0,05759;0,06350
0,04918;0,05550
0,06321;0,07150
0,06551;0,07750
0,05919;0,07350
0,05345;0,05750
0,05942;0,06750
0,04767;0,05650
0,05624;0,06350
0,04388;0,05150
0,05456;0,06350
0,07102;0,08200
0,06044;0,07150
0,05686;0,06500
0,06671;0,07600
0,05227;0,05900
0,06018;0,06850
0,06792;0,07850
0,05791;0,06800
0,04864;0,05450
0,06048;0,07150
0,05127;0,05900
0,05795;0,06550
0,04793;0,05450
0,05436;0,06700
0,05127;0,05650
0,04673;0,05250
0,05676;0,06500
0,06619;0,07900
0,05635;0,06400
0,05002;0,05650
0,05669;0,06450
0,04605;0,05150
0,04618;0,05150
0,03252;0,03600
0,05700;0,06500
0,07341;0,08200
0,05931;0,06850
0,05293;0,06250
0,05894;0,06800
0,04870;0,05700
0,05763;0,06100
0,06258;0,07300
0,05168;0,06000
0,04761;0,05650
0,06190;0,07550
0,04460;0,05350
0,05991;0,06950
0,05281;0,06050
0,05342;0,06200
0,04372;0,05000
0,04500;0,05300
0,04895;0,05650
0,05899;0,07000
0,05551;0,06300
