0,46233; 0,89760
0,45372; 0,89260
0,45402; 0,90060
0,45374; 0,89800
0,45369; 0,89720
0,45412; 0,90800
0,45758; 0,89760
0,45373; 0,89260
0,45402; 0,90060
0,45368; 0,89800
0,44769; 0,84720
0,43814; 0,83960
0,42980; 0,77820
0,42332; 0,76440
0,42862; 0,75580
0,41884; 0,72440
0,41825; 0,70600
0,41868; 0,71340
0,40092; 0,66480
0,40353; 0,67140
0,41303; 0,69280
0,41361; 0,69560
0,40591; 0,66820
0,39860; 0,64800
0,38419; 0,61280
0,38340; 0,61480
0,38925; 0,63560
0,38948; 0,63560
0,38628; 0,62840
0,38394; 0,62760
0,38104; 0,61840
0,37847; 0,61360
0,38737; 0,63240
0,38519; 0,62600
0,37954; 0,61240
0,37587; 0,60240
0,37179; 0,59500
0,37586; 0,60200
0,38676; 0,62760
0,38984; 0,62960
0,40399; 0,64860
0,38825; 0,62120
0,37519; 0,60500
0,37656; 0,60120
0,39029; 0,62960
0,38817; 0,61940
0,39378; 0,63240
0,39175; 0,62640
0,37377; 0,60320
0,38074; 0,60680
0,38565; 0,62060
0,38864; 0,62780
0,37738; 0,60280
0,37850; 0,60340
0,37089; 0,59660
0,36976; 0,58800
0,38766; 0,61800
0,38690; 0,61500
0,39497; 0,63060
0,38671; 0,61180
0,37033; 0,59760
0,38948; 0,61780
0,38560; 0,60780
0,38027; 0,60440
0,36882; 0,57720
0,37863; 0,59420
0,36494; 0,58040
0,36536; 0,57900
0,38464; 0,61200
0,37701; 0,59740
0,36657; 0,57360
0,36652; 0,57320
0,36376; 0,58360
0,36325; 0,57100
0,37416; 0,59400
0,37701; 0,59420
0,36354; 0,56740
0,36456; 0,56760
0,36691; 0,58580
0,36058; 0,55880
0,37379; 0,59040
0,37225; 0,58320
0,36320; 0,56360
0,36831; 0,58580
0,36661; 0,58340
0,36582; 0,57800
0,37567; 0,59860
0,37937; 0,60200
0,36240; 0,56700
0,36453; 0,57780
0,36056; 0,57160
0,36275; 0,57560
0,37486; 0,59160
0,38088; 0,60680
0,37030; 0,58720
0,36866; 0,58100
0,36091; 0,57320
0,36635; 0,57560
0,37334; 0,59500
0,36928; 0,58520
0,36336; 0,58220
0,36386; 0,57540
0,35913; 0,57120
0,36662; 0,57580
0,36757; 0,58520
0,37184; 0,59340
